"FacilityID","URL","Name","FacilityType","Address1","Town","State","AddressNote","Latitude","Longitude","Parking","ParkingAccessible","ParkingNote","KeyRequired","MLAK24","MLAKAfterHours","PaymentRequired","AccessNote","AdultChange","ChangingPlaces","BYOSling","ACShower","ACMLAK","AdultChangeNote","BabyChange","BabyCareRoom","BabyChangeNote","DumpPoint","DPWashout","DPAfterHours","DumpPointNote","OpeningHours","OpeningHoursNote","Male","Female","Unisex","AllGender","Ambulant","Accessible","LHTransfer","RHTransfer","ToiletNote","SharpsDisposal","DrinkingWater","SanitaryDisposal","MensPadDisposal","Shower"
"4702","https://toiletmap.gov.au/facility/4702","Hart Street","Other","Hart Street","Blackbutt","QLD","","-26.88494762","152.10137030","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","True","False","False","False","False"
"4703","https://toiletmap.gov.au/facility/4703","Scott Street","Other","Scott Street","Benarkin","QLD","","-26.88845567","152.13595130","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","True","False","False","False","True"
"4704","https://toiletmap.gov.au/facility/4704","Neutral Bay Community Centre","Community building","194 A8","Neutral Bay","NSW","","-33.83133314","151.22224018","False","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 8am-10pm","","True","True","False","False","False","True","False","False","Building is accessible by a ramp","False","False","False","False","False"
"4706","https://toiletmap.gov.au/facility/4706","Hume Street Car Park","Car park","48 Hume Street","Crows Nest","NSW","","-33.82448434","151.19959291","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 7am-8pm","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"4707","https://toiletmap.gov.au/facility/4707","Forsyth Park Community Centre","Community building","Montpelier Street","Neutral Bay","NSW","","-33.83322036","151.21589440","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 8am-10pm","","True","True","False","False","False","False","False","False","","False","False","False","False","True"
"4708","https://toiletmap.gov.au/facility/4708","Anderson Park","Sporting facility","Clark Road","Neutral Bay","NSW","Facilities located at the back of the park near the workout area.","-33.83985882","151.21458150","False","False","","False","False","False","False","Grass","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","True","True","False","False","","False","False","True","False","True"
"4709","https://toiletmap.gov.au/facility/4709","Balls Head Reserve","Park or reserve","Balls Head Drive","Waverton","NSW","Toilet located adjacent to the car park on the tip of Balls Head Drive.","-33.84679345","151.19635101","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","True","False","False","True","False","True","Doorway wide.","False","False","False","False","False"
"4710","https://toiletmap.gov.au/facility/4710","Berry Island Reserve","Park or reserve","4 Shirley Road","Wollstonecraft","NSW","","-33.83774506","151.18906988","False","False","","False","True","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"4711","https://toiletmap.gov.au/facility/4711","Blues Point Reserve","Park or reserve","1007 Blues Point Road","McMahons Point","NSW","","-33.84999490","151.20379860","True","True","","False","False","False","False","Grass.  Toilets located beyond the children's playground","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","True","False","Doorway wide, door inward/outward opening, grab rails and wash basin.","False","False","False","False","False"
"4712","https://toiletmap.gov.au/facility/4712","Brennan Park, Wollstonecraft","Park or reserve","King Street","Wollstonecraft","NSW","","-33.83429571","151.19827087","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","Doorway is wide (over 850mm). Automatic opening door. Seat height between 460-480mm. Has grab rails, water/basin available.","True","False","True","False","False"
"4713","https://toiletmap.gov.au/facility/4713","Cremorne Point Reserve","Park or reserve","Off Milson Road","Cremorne Point","NSW","","-33.84795609","151.23168800","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","True","False","False","True","True","False","","False","False","False","False","False"
"4714","https://toiletmap.gov.au/facility/4714","Kesterton Park","Park or reserve","High Street","Kirribilli","NSW","","-33.84481937","151.21855720","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"4715","https://toiletmap.gov.au/facility/4715","Quibaree Park","Park or reserve","1 Railway Avenue","Lavender Bay","NSW","","-33.84404481","151.20782916","False","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","False","False","True","False","False","True","False","False","","False","False","True","False","False"
"4716","https://toiletmap.gov.au/facility/4716","Milson Park","Park or reserve","Mcdougall Street","Milsons Point","NSW","","-33.84511120","151.21520160","False","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","True","False","False"
"4718","https://toiletmap.gov.au/facility/4718","Primrose Park - South","Sporting facility","Denos Street","Cremorne","NSW","","-33.82323400","151.22352500","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4720","https://toiletmap.gov.au/facility/4720","Bon Andrews Oval - St Leonards Park","Sporting facility","Fig Tree Lane","North Sydney","NSW","","-33.83106978","151.21134765","False","False","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","True","","False","False","True","False","True"
"4722","https://toiletmap.gov.au/facility/4722","Tunks Park","Sporting facility","Strathallen Avenue","Cammeray","NSW","","-33.81724437","151.21301280","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4723","https://toiletmap.gov.au/facility/4723","Waverton Park","Park or reserve","Larkin Street","Waverton","NSW","","-33.84074840","151.19751180","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4724","https://toiletmap.gov.au/facility/4724","Cammeray Park","Sporting facility","Ernest Street","Cammeray","NSW","","-33.82767616","151.21676970","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","Toilets are open according to sporting schedule of the Oval. Generally they are open most days from 8am-9pm","True","True","False","False","False","True","False","False","","False","False","True","False","True"
"4725","https://toiletmap.gov.au/facility/4725","St Thomas Rest Park, Crows Nest","Park or reserve","250 West Street","Crows Nest","NSW","","-33.82388578","151.20707187","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","False","False","False","","False","False","False","False","False"
"4726","https://toiletmap.gov.au/facility/4726","Bradfield Park","Park or reserve","Broughton Street","Kirribilli","NSW","","-33.84839397","151.21301320","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","True","False","True","False","False"
"4727","https://toiletmap.gov.au/facility/4727","Cullen Point","Camping ground","Cullen Point","Mapoon","QLD","","-11.95590610","141.90766327","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Cold water showers only.","False","False","False","False","True"
"4734","https://toiletmap.gov.au/facility/4734","Wirrarri Tourist Information Centre","Other","Billabong Boulevard","Birdsville","QLD","","-25.89974776","139.35151996","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Mon-Fri 8:30am-4:30pm, May-Sep Sat-Sun 8:30am-2:30pm","Opening hours: Monday to Friday 8;30am to 4:30pm
Accessable Toilet is within the centre,  other toilets available 24 hours ","True","True","False","False","False","True","False","False","","True","False","True","False","False"
"4736","https://toiletmap.gov.au/facility/4736","Aramac Memorial Park","Park or reserve","Gordon Street","Aramac","QLD","","-22.97119619","145.24185090","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4737","https://toiletmap.gov.au/facility/4737","Caravan Park","Caravan park","Muttaburra - Aramac Road","Aramac","QLD","","-22.96721170","145.23966180","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4738","https://toiletmap.gov.au/facility/4738","Basin View - Boat Ramp","Park or reserve","6 Basin View Parade","Basin View","NSW","","-35.09387664","150.56184610","True","True","","False","False","False","False","Medium difficulty rating there is a slope.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway wide, door inward opening, force  needed to open door medium, floorspace large, grabrails, wash basin.","False","False","False","False","False"
"4739","https://toiletmap.gov.au/facility/4739","Bawley Point - Johnston Street Picnic Area","Park or reserve","160 Johnston Street","Bawley Point","NSW","","-35.50576994","150.39126510","True","False","","False","False","False","False","Difficult rating high has uneven surface and grass.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway narrow, door outward opening, force to open door medium, toilet seat low, floorspace small, grabrails, wash basin.","False","False","False","False","False"
"4740","https://toiletmap.gov.au/facility/4740","Bawley Point - Tingira Drive","Park or reserve","Tingira Drive","Termeil","NSW","","-35.50908572","150.39601921","True","False","Informal carparking","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4741","https://toiletmap.gov.au/facility/4741","Bendalong - Boat Ramp","Park or reserve","36 Red Point Road","Bendalong","NSW","","-35.24536119","150.53752514","True","True","unsealed informal carparking","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","True","","False","False","False","False","True"
"4742","https://toiletmap.gov.au/facility/4742","Bendalong - Washerwomens Beach","Beach","10 North Bendalong Road","Bendalong","NSW","","-35.24185650","150.53062950","True","True","Unsealed carpark Beach access","False","False","False","False","Uneven surface","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","True","Easy access, doorway wide, door outward opening, force to open door medium, floor space large, toilet seat within acceptable range, grab rails, wash basin. Toilet is well maintained. The foot path leading to the toilet is about 5m short of the car park.","False","False","False","False","False"
"4743","https://toiletmap.gov.au/facility/4743","Boongaree Park","Park or reserve","12 Prince Alfred Street","Berry","NSW","","-34.77540679","150.69911158","True","True","Parking in Prince Alfred Street - in front of premises
Accessible parking is available in Albert Street Carpark - 200 metres","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway wide, door outward opening, force light, floorspace oversize, grabrails, wash basin.","False","False","True","False","False"
"4744","https://toiletmap.gov.au/facility/4744","Berry - Mark Radium Park","Park or reserve","3 Victoria Street","Berry","NSW","","-34.77557261","150.68526543","True","False","Unsealed carparking","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Electric BBQ, pond - ideal park to have a break","False","False","True","False","False"
"4747","https://toiletmap.gov.au/facility/4747","Burrill Lake Lions Park","Park or reserve","Burrill Lake Lions Park","Burrill Lake","NSW","","-35.39002037","150.44435828","True","True","","False","True","False","False","For the Adult Lift & Change room only","True","False","True","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","True","True","False","True","","False","False","True","False","False"
"4748","https://toiletmap.gov.au/facility/4748","Burrill Lake - McDonald Parade","Sporting facility","76 McDonald Parade","Burrill Lake","NSW","","-35.38564040","150.44947800","True","True","On street parking.","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","True","","False","False","False","False","False"
"4749","https://toiletmap.gov.au/facility/4749","Callala Bay - Boat Ramp","Park or reserve","48 Boorawine Terrace","Callala Bay","NSW","","-35.00071361","150.72418175","True","True","","False","False","False","False","Difficulty rating medium, uneven surface.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway is narrow, door outward opening, floorspace small, toilet seat low, grab rails and wash basin.","False","False","False","False","False"
"4751","https://toiletmap.gov.au/facility/4751","Callala Beach - Callala Beach Road","Beach","6 Callala Beach Road","Callala Beach","NSW","","-35.00968128","150.70015746","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4752","https://toiletmap.gov.au/facility/4752","Beaumont - Cambewarra Lookout","Park or reserve","182 Cambewarra Lookout Road","Cambewarra","NSW","","-34.79969426","150.57744146","True","True","Sealed carpark ","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","The Lookout road is closed nightly","True","True","False","False","False","True","False","False","Cafe and view deck for views as far as you can see","False","False","False","False","False"
"4753","https://toiletmap.gov.au/facility/4753","Crookhaven Heads Boat Ramp","Park or reserve","Prince Edward Avenue","Culburra Beach","NSW","","-34.90574076","150.76054012","True","False","Sealed carpark ","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Boat ramp","False","False","False","False","False"
"4754","https://toiletmap.gov.au/facility/4754","Cudmirrah - Goonawarra Drive","Park or reserve","15 Goonawarra Drive","Cudmirrah","NSW","","-35.19421614","150.55970484","True","False","Unsealed carpark beside lake","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"4755","https://toiletmap.gov.au/facility/4755","Cudmirrah - Cudmirrah Public Hall","Park or reserve","32 Collier Drive","Cudmirrah","NSW","","-35.19785523","150.55812170","True","False","","False","False","False","False","Difficulty rating medium soft and uneven surface, grass.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","False","Doorway is narrow, door inward opening, force to open door medium, floorspace small, grabrails and wash basin.","False","False","False","False","False"
"4757","https://toiletmap.gov.au/facility/4757","Culburra Beach - East Crescent","Beach","81 East Crescent","Culburra Beach","NSW","","-34.93931239","150.77522960","True","False","","False","False","False","False","Difficulty rating medium, uneven surface.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway narrow, door inward opening, force needed to open door medium, floorspace large, grabrails and wash basin.","False","False","False","False","False"
"4758","https://toiletmap.gov.au/facility/4758","Culburra Beach - Ocean Street","Beach","61A Allerton Avenue","Culburra Beach","NSW","","-34.93144984","150.77213265","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Beach Access","False","False","False","False","False"
"4759","https://toiletmap.gov.au/facility/4759","Newtons Crossing Picnic Area","Park or reserve","Access Trail","Yambulla","NSW","","-37.26739981","149.67508522","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4760","https://toiletmap.gov.au/facility/4760","Culburra Shopping Centre Reserve","Shopping centre","159 Prince Edward Avenue","Culburra Beach","NSW","","-34.93018909","150.75812695","True","False","","False","False","False","False","Loose surface","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","True","Doorway wide and outward opening, force needed to open door light. Toilet seat low. Floor space small. Grabrails and wash basin available.","False","False","False","False","False"
"4762","https://toiletmap.gov.au/facility/4762","Culburra Beach - Surf Life Saving Club","Sporting facility","2A Farrant Avenue","Culburra Beach","NSW","","-34.93380850","150.77914800","True","True","Sealed carpark ","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Surf Life Saving Club & Beach Access","False","False","False","False","True"
"4763","https://toiletmap.gov.au/facility/4763","Ludwig's Creek Picnic Area","Camping ground","Ireland-Timms Road","Nadgee","NSW","","-37.33320049","149.81609400","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4764","https://toiletmap.gov.au/facility/4764","Culburra Beach - Boat Ramp West Crescent ","Park or reserve","75 West Crescent ","Culburra Beach","NSW","","-34.93551853","150.76497200","True","False","Sealed carpark - close to lake","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Near Scout Hall","False","False","False","False","False"
"4765","https://toiletmap.gov.au/facility/4765","Cunjurong - Cunjurong Reserve - Ottawa ST","Park or reserve","7 Alaska Street","Cunjurong Point","NSW","","-35.26571776","150.51252849","True","False","","False","False","False","False","Difficulty type: Grass","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway: wide; door: inward opening; door: heavy to open; floor space: large; washbasin: yes; grabrails: yes","False","False","False","False","False"
"4766","https://toiletmap.gov.au/facility/4766","Cunjurong Point - York Street","Park or reserve","40 Ottawa Street","Cunjurong Point","NSW","","-35.26565353","150.50614568","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"4767","https://toiletmap.gov.au/facility/4767","Currarong - Abrahams Bosom Beach","Beach","1A Beecroft Parade","Currarong","NSW","","-35.01129322","150.82659400","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","Separate outdoor shower available in the reserve
","False","False","False","False","True"
"4768","https://toiletmap.gov.au/facility/4768","Currarong - Dolphin Reserve","Park or reserve","1 Piscator Avenue","Currarong","NSW","","-35.01481277","150.82274870","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","True","Doorway: narrow; door: inward opening; floor space: large; grab rails: yes; wash basin: yes Separate outdoor shower in the same reserve
Dolphin Point Reserve has access to a waterway","False","False","False","False","True"
"4769","https://toiletmap.gov.au/facility/4769","Currarong - Boat Ramp Warrain Crescent","Park or reserve","Eastern end of Warrain Cresent","Currarong","NSW","","-35.01626649","150.81994912","True","False","","False","False","False","False","Difficulty type: soft surface","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway: narrow; door: inward opening; floorspace:large; grabrails: yes; wash basin: yes","False","False","False","False","False"
"4770","https://toiletmap.gov.au/facility/4770","West Barwon Reservoir","Other","Forrest-Apollo Bay Road","Forrest","VIC","","-38.53051308","143.72093975","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4771","https://toiletmap.gov.au/facility/4771","Dolphin Point - Seaside Parade","Park or reserve","8 Seaside Parade","Dolphin Point","NSW","","-35.39535195","150.44571000","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4773","https://toiletmap.gov.au/facility/4773","Erowal Bay - Fire Station Reserve","Park or reserve","Naval Parade","Erowal Bay","NSW","","-35.10174950","150.65086800","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4776","https://toiletmap.gov.au/facility/4776","Fishermans Paradise - Boat Ramp","Park or reserve","94 Anglers Parade","Fishermans Paradise","NSW","","-35.23204626","150.44974199","True","True","Unsealed carparking. Accessible parking adjacent toilets.","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"4777","https://toiletmap.gov.au/facility/4777","Greenwell Point - Gordon Ravell Park","Sporting facility","14 South Street","Greenwell Point","NSW","","-34.90978397","150.72882650","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4781","https://toiletmap.gov.au/facility/4781","Huskisson - rear of Picture Theatre","Park or reserve","17 Sydney Street","Huskisson","NSW","","-35.03815452","150.66789373","True","False","Sealed carparking off Owen Street","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4782","https://toiletmap.gov.au/facility/4782","Huskisson - Voyager Park","Park or reserve","75 Owen Street","Huskisson","NSW","","-35.03792405","150.67226916","True","True","Sealed carpark to south","False","False","False","False","Difficulty type: slope, uneven surface and grass.
There is a small descent from the car park next to the Husky Pub down to the toilets. If you access the toilets from the Currambene Street side where the Husky Ferry leaves from there is a level concrete path.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway wide, door inward opening, floor space large, grabrails & wash basin available. Located on lower level of Marine Rescue Building (design in shape of a boat). ","False","False","True","False","True"
"4783","https://toiletmap.gov.au/facility/4783","Huskisson - White Sands Park","Park or reserve","14 Hawke Street","Huskisson","NSW","","-35.04038383","150.67257040","True","True","Sealed carparking adjacent Hawke Street","False","False","False","False","Icon park with playground equipment - beach access point","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","True","False","Doorway wide, door inward opening, floorspace oversize, grabrails, wash basin.","False","False","True","False","False"
"4784","https://toiletmap.gov.au/facility/4784","Hyams Beach - Boat Ramp","Park or reserve","98 Cyrus Street","Hyams Beach","NSW","","-35.09990151","150.69321610","True","False","Small sealed carpark","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4785","https://toiletmap.gov.au/facility/4785","Hyams Beach - South","Park or reserve","100 Cyrus Street","Hyams Beach","NSW","","-35.10357905","150.69291010","True","True","The toilet is located in a small sealed car park at the entrance to Hyams Beach","False","False","False","False","There are 2 unisex accessible toilets","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","True","True","Easy access, doorway wide, door outward opening, floor space large, force to open door medium, grabrails, wash basin. Beach access, shower is outside.","False","False","False","False","True"
"4786","https://toiletmap.gov.au/facility/4786","Kangaroo Valley - Riverside Park","Sporting facility","3 Broughton Street","Kangaroo Valley","NSW","","-34.73449841","150.52919434","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway: narrow; door: outward opening; floor space: small; toilet seat: low; grabrails: yes; wash basin: yes","False","False","False","False","False"
"4787","https://toiletmap.gov.au/facility/4787","Kioloa - Scerri Drive Boat Ramp","Park or reserve","19 Scerri Drive","Kioloa","NSW","","-35.55832878","150.38353318","True","True","Large sealed carpark","False","False","False","False","Difficulty rating low, grass.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Easy access, doorway narrow, force to open door medium, floorspace small, grab rails, wash basin.","False","False","False","False","False"
"4788","https://toiletmap.gov.au/facility/4788","Lake Conjola - Boat Ramp","Park or reserve","Lake Conjola","Lake Conjola","NSW","","-35.26980218","150.50088173","True","True","Carpark and car space for persons with disabilities","False","False","False","False","Access from street difficult","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","True","False","Doorway: wide; door: inward opening; floorspace: large; grabrails: yes; wash basin: yes. Refurbished 2005 and accessible toilet added. Has a shelf.","False","False","False","False","False"
"4789","https://toiletmap.gov.au/facility/4789","Lake Tabourie - North","Park or reserve","595A Princes Highway","Lake Tabourie","NSW","","-35.43850370","150.40728456","True","False","","False","False","False","False","Uneven surface, Grass","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Door way narrow, door inward opening, force to open door light, floor space large, toilet seat high, grab rails, wash basin.","False","False","False","False","False"
"4790","https://toiletmap.gov.au/facility/4790","Lake Tabourie - South","Park or reserve","33 Beach Street","Lake Tabourie","NSW","","-35.44423250","150.40620150","True","False","unsealed carpark","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4791","https://toiletmap.gov.au/facility/4791","Manyana - Inyadda Beach","Beach","1A Sunset Strip","Manyana","NSW","","-35.25458324","150.52639739","True","False","Unsealed carpark","False","False","False","False","Difficulty rating low uneven surface.There are 2 accessible unisex toilets.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","True","Easy access, doorway wide, door inward opening, force to open door medium, floorspace large, grab rails and wash basin. Beach Access","False","False","False","False","False"
"4792","https://toiletmap.gov.au/facility/4792","Manyana - The Bulwark","Park or reserve","2 The Bulwark","Manyana","NSW","","-35.25940170","150.51751864","True","False","On street carparking","False","False","False","False","Difficulty rating medium slope.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway narrow, door inward opening, floorspace large, grab rails and wash basin.","False","False","False","False","False"
"4794","https://toiletmap.gov.au/facility/4794","Milton - Mick Ryan Park","Park or reserve","47 Princes Highway","Milton","NSW","","-35.31424444","150.43321160","True","False","unsealed carpark","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4795","https://toiletmap.gov.au/facility/4795","Milton - CBD - Princes Highway","Shopping centre","69 Princes Highway","Milton","NSW","","-35.31595902","150.43524200","True","True","Large sealed carparking at rear or on street carparking","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"4796","https://toiletmap.gov.au/facility/4796","Mollymook Beach","Beach","Opposite 34 Beach Road","Mollymook Beach","NSW","","-35.32431750","150.48170800","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","True"
"4798","https://toiletmap.gov.au/facility/4798","Mollymook - Surf Club","Sporting facility","83 Ocean Street","Mollymook","NSW","","-35.33897421","150.47359369","True","True","Large sealed carpark of Mitchell Parade","False","False","False","False","Difficulty rating low, slope.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","True","False","Doorway wide, door inward opening, force needed to open door heavy, floorspace large, grabrails, wash basin. Beach access and playground equipment
Located at rear of Surf Club","False","False","True","False","True"
"4799","https://toiletmap.gov.au/facility/4799","Myola - Boat Ramp","Park or reserve","92 Catherine Street","Myola","NSW","","-35.01546050","150.67260150","True","False","","False","False","False","False","Difficulty rating medium has uneven surface and grass.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","True","There are 2 unisex toilets, Doorway narrow, door inward opening, floorspace large, toilet seat low,","False","False","False","False","False"
"4800","https://toiletmap.gov.au/facility/4800","Narrawallee - Lake Entrance - Matron Porter Drive","Park or reserve","2 Matron Porter Drive","Narrawallee","NSW","","-35.30488274","150.47347013","True","True","Sealed Carpark","False","False","False","False","Viewing of waterways","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
