,0,1
140,-0.04340084565202491,118.0
141,-0.08021722369289432,317.0
142,0.0044604458011053266,235.0
143,0.07441156407875721,60.0
144,-0.05812739686837268,174.0
145,0.01182372140927921,259.0
146,-0.04340084565202491,178.0
147,-0.028674294435677143,128.0
148,0.019186997017453092,96.0
149,-0.0691723102806335,126.0
150,-0.03235593223976409,288.0
151,0.05232173725423556,88.0
152,-0.06549067247654655,292.0
153,-0.01394774321932938,71.0
154,-0.002902829807068556,197.0
155,-0.002902829807068556,186.0
156,0.01182372140927921,25.0
157,-0.01394774321932938,84.0
158,-0.002902829807068556,96.0
159,-0.01394774321932938,195.0
160,0.0044604458011053266,53.0
161,-0.03971920784793797,217.0
162,-0.002902829807068556,172.0
163,-0.006584467611155497,131.0
164,0.10018302870736581,214.0
165,0.04864009945014862,59.0
166,-0.01394774321932938,70.0
167,-0.036037570043851025,220.0
168,-0.05812739686837268,268.0
169,-0.04708248345611185,152.0
170,0.059685012862409445,47.0
171,-0.01762938102341632,74.0
172,-0.01762938102341632,295.0
173,-0.010266105415242439,101.0
174,-0.03971920784793797,151.0
175,0.008142083605192267,127.0
176,0.008142083605192267,237.0
177,-0.06180903467245962,225.0
178,0.07072992627467027,81.0
179,-0.04340084565202491,151.0
180,-0.04708248345611185,107.0
181,0.033913548233800855,64.0
182,-0.03971920784793797,138.0
183,-0.010266105415242439,185.0
184,-0.03235593223976409,265.0
185,-0.06549067247654655,101.0
186,-0.0691723102806335,137.0
187,0.04864009945014862,143.0
188,0.04495846164606168,141.0
189,0.01182372140927921,79.0
190,-0.04708248345611185,292.0
191,-0.03235593223976409,178.0
192,0.033913548233800855,91.0
193,-0.03971920784793797,116.0
194,-0.010266105415242439,86.0
195,-0.03971920784793797,122.0
196,0.0375951860378878,72.0
197,-0.05444575906428573,129.0
198,-0.01394774321932938,142.0
199,0.0375951860378878,90.0
200,0.05600337505832251,158.0
201,0.0375951860378878,39.0
202,0.019186997017453092,196.0
203,-0.03971920784793797,222.0
204,-0.04708248345611185,277.0
205,0.0007788079970183853,99.0
206,-0.02131101882750326,196.0
207,0.026550272625626974,202.0
208,-0.028674294435677143,155.0
209,-0.07653558588880739,77.0
210,0.07072992627467027,191.0
211,0.0007788079970183853,70.0
212,0.07072992627467027,73.0
213,0.026550272625626974,49.0
214,0.10386466651145274,65.0
215,-0.04340084565202491,263.0
216,-0.0691723102806335,248.0
217,0.01550535921336615,296.0
218,-0.04340084565202491,214.0
219,0.008142083605192267,185.0
220,0.01182372140927921,78.0
221,-0.03235593223976409,93.0
222,-0.02131101882750326,252.0
223,0.01182372140927921,150.0
224,0.0007788079970183853,77.0
225,-0.0691723102806335,208.0
226,0.030231910429713918,77.0
227,0.07441156407875721,108.0
228,0.01182372140927921,160.0
229,0.04127682384197474,53.0
230,0.0007788079970183853,220.0
231,0.0044604458011053266,154.0
232,-0.03971920784793797,259.0
233,0.04864009945014862,90.0
234,0.008142083605192267,246.0
235,-0.06180903467245962,124.0
236,0.01550535921336615,67.0
237,0.04495846164606168,72.0
238,-0.07653558588880739,257.0
239,0.06336665066649638,262.0
240,-0.04340084565202491,275.0
241,0.008142083605192267,177.0
242,-0.01762938102341632,71.0
243,-0.010266105415242439,47.0
244,0.022868634821540033,187.0
245,0.030231910429713918,125.0
246,0.05600337505832251,78.0
247,0.07072992627467027,51.0
248,-0.024992656631590206,258.0
249,-0.01762938102341632,215.0
250,-0.03235593223976409,303.0
251,-0.05812739686837268,243.0
252,-0.04340084565202491,91.0
253,-0.01762938102341632,150.0
254,-0.036037570043851025,310.0
255,0.04127682384197474,153.0
256,-0.04708248345611185,346.0
257,0.05232173725423556,63.0
258,-0.0691723102806335,89.0
259,-0.026833475533633678,50.0
260,0.151725957964583,39.0
261,0.17749742259319157,103.0
262,-0.02131101882750326,308.0
263,0.0044604458011053266,116.0
264,-0.050764121260198795,145.0
265,0.008142083605192267,74.0
266,0.12227285553188745,45.0
267,0.0044604458011053266,115.0
268,-0.050764121260198795,264.0
269,0.15908923357275687,87.0
270,0.01550535921336615,202.0
271,-0.03971920784793797,127.0
272,-0.02131101882750326,182.0
273,-0.036037570043851025,241.0
274,-0.01394774321932938,66.0
275,-0.02131101882750326,94.0
276,0.06336665066649638,283.0
277,0.06704828847058333,64.0
278,-0.05444575906428573,102.0
279,0.01550535921336615,200.0
280,0.019186997017453092,265.0
281,-0.006584467611155497,94.0
282,0.01182372140927921,230.0
283,0.019186997017453092,181.0
284,-0.06180903467245962,156.0
285,-0.07653558588880739,233.0
286,0.14068104455232217,60.0
287,0.019186997017453092,219.0
288,0.0375951860378878,80.0
289,-0.04340084565202491,68.0
290,-0.05444575906428573,332.0
291,0.008142083605192267,248.0
292,0.07809320188284416,84.0
293,0.0007788079970183853,200.0
294,-0.03235593223976409,55.0
295,0.01182372140927921,85.0
296,0.033913548233800855,89.0
297,0.0044604458011053266,31.0
298,-0.03235593223976409,129.0
299,-0.01394774321932938,83.0
300,-0.01394774321932938,275.0
301,0.030231910429713918,65.0
302,-0.002902829807068556,198.0
303,0.022868634821540033,236.0
304,-0.03971920784793797,253.0
305,-0.06549067247654655,124.0
306,-0.006584467611155497,44.0
307,-0.028674294435677143,172.0
308,0.04495846164606168,114.0
309,0.033913548233800855,142.0
310,-0.01394774321932938,109.0
311,-0.02131101882750326,180.0
312,0.01550535921336615,144.0
313,-0.010266105415242439,163.0
314,-0.002902829807068556,147.0
315,0.05600337505832251,97.0
316,-0.03235593223976409,220.0
317,-0.006584467611155497,190.0
318,0.06336665066649638,109.0
319,0.06336665066649638,191.0
320,-0.01762938102341632,122.0
321,-0.07653558588880739,230.0
322,-0.09126213710515514,242.0
323,-0.05444575906428573,248.0
324,-0.04340084565202491,249.0
325,-0.04340084565202491,192.0
326,-0.03971920784793797,131.0
327,0.019186997017453092,237.0
328,-0.010266105415242439,78.0
329,0.019186997017453092,135.0
330,-0.06549067247654655,244.0
331,-0.03971920784793797,199.0
332,-0.05812739686837268,270.0
333,-0.05812739686837268,164.0
334,-0.006584467611155497,72.0
335,0.06336665066649638,96.0
336,-0.06180903467245962,306.0
337,-0.03971920784793797,91.0
338,-0.024992656631590206,214.0
339,0.033913548233800855,95.0
340,0.019186997017453092,216.0
341,-0.03235593223976409,263.0
342,-0.03235593223976409,178.0
343,0.0375951860378878,113.0
344,-0.01394774321932938,200.0
345,-0.010266105415242439,139.0
346,-0.02131101882750326,139.0
347,0.0044604458011053266,88.0
348,0.07809320188284416,148.0
349,-0.09862541271332903,88.0
350,-0.002902829807068556,243.0
351,-0.006584467611155497,71.0
352,0.1185912177278005,77.0
353,0.008142083605192267,109.0
354,0.0007788079970183853,272.0
355,-0.01394774321932938,60.0
356,0.01550535921336615,54.0
357,-0.01762938102341632,221.0
358,0.04127682384197474,90.0
359,-0.024992656631590206,311.0
360,-0.006584467611155497,281.0
361,0.05232173725423556,182.0
362,-0.024992656631590206,321.0
363,-0.06549067247654655,58.0
364,-0.03971920784793797,262.0
365,-0.006584467611155497,206.0
366,-0.04340084565202491,233.0
367,-0.02131101882750326,242.0
368,-0.024992656631590206,123.0
369,-0.04340084565202491,167.0
370,0.07441156407875721,63.0
371,-0.01394774321932938,197.0
372,0.026550272625626974,71.0
373,-0.002902829807068556,168.0
374,0.008142083605192267,140.0
375,0.026550272625626974,217.0
376,-0.024992656631590206,121.0
377,-0.06180903467245962,235.0
378,-0.050764121260198795,245.0
379,0.022868634821540033,40.0
380,-0.01394774321932938,52.0
381,-0.03235593223976409,104.0
382,-0.04340084565202491,132.0
383,0.008142083605192267,88.0
384,0.033913548233800855,69.0
385,0.0044604458011053266,219.0
386,0.05232173725423556,72.0
387,-0.028674294435677143,201.0
388,-0.02131101882750326,110.0
389,0.04864009945014862,51.0
390,-0.04708248345611185,277.0
391,0.019186997017453092,63.0
392,0.01182372140927921,118.0
393,0.01550535921336615,69.0
394,-0.0691723102806335,273.0
395,0.01182372140927921,258.0
396,0.019186997017453092,43.0
397,-0.01394774321932938,198.0
398,-0.002902829807068556,242.0
399,-0.01394774321932938,232.0
400,0.07072992627467027,175.0
401,0.07441156407875721,93.0
402,-0.06180903467245962,168.0
403,-0.02131101882750326,275.0
404,0.008142083605192267,293.0
405,-0.0691723102806335,281.0
406,0.033913548233800855,72.0
407,-0.028674294435677143,140.0
408,-0.01762938102341632,189.0
409,-0.03971920784793797,181.0
410,-0.028674294435677143,209.0
411,0.019186997017453092,136.0
412,0.01550535921336615,261.0
413,0.04864009945014862,113.0
414,-0.03235593223976409,131.0
415,-0.04340084565202491,174.0
416,-0.01762938102341632,257.0
417,0.0044604458011053266,55.0
418,0.07072992627467027,84.0
419,0.01182372140927921,42.0
420,-0.04340084565202491,146.0
421,-0.04340084565202491,212.0
422,0.026550272625626974,233.0
423,-0.07285394808472044,91.0
424,-0.04708248345611185,111.0
425,0.022868634821540033,152.0
426,-0.03235593223976409,120.0
427,-0.006584467611155497,67.0
428,-0.024992656631590206,310.0
429,0.05600337505832251,94.0
430,-0.028674294435677143,183.0
431,0.033913548233800855,66.0
432,-0.002902829807068556,173.0
433,0.12227285553188745,72.0
434,0.030231910429713918,49.0
435,-0.01762938102341632,64.0
436,0.09281975309919192,48.0
437,-0.028674294435677143,178.0
438,-0.028674294435677143,104.0
439,-0.024992656631590206,132.0
440,-0.028674294435677143,220.0
441,0.17381578478910462,57.0
